seed,trial,snr,normalization_mode,tau,symbols,max_points,max_persistence,mean_persistence,persistence_entropy,normalized_entropy,h1_bar_count
0,3,30,physical_scale,15,1000,200,0.5124569079307977,0.116563976093643,1.8452570655368579,0.6159619408672107,20
0,4,30,physical_scale,15,1000,200,0.5209659917941318,0.07447356832110649,2.1144541611430134,0.5996137225286028,34
0,5,30,physical_scale,15,1000,200,0.11822065731829734,0.013247614410492136,1.9116902980305301,0.6015286084129138,24
0,6,30,physical_scale,15,1000,200,0.4840084233538925,0.09223428186063438,1.5111800433103704,0.5044442911841317,20
0,7,30,physical_scale,15,1000,200,0.47352408042770333,0.06015334841760266,1.6300375312700266,0.5003036319666225,26
0,8,30,physical_scale,15,1000,200,0.5093455177713927,0.08277707600638129,1.8373558198806184,0.5513934736808852,28
0,9,30,physical_scale,15,1000,200,0.5141449608294868,0.11199974709258974,2.102239703582569,0.6378470139910765,27
0,0,25,physical_scale,15,1000,200,0.3469899965514538,0.022043577064468238,2.018154044613118,0.5933657527475962,30
0,1,25,physical_scale,15,1000,200,0.4303085618648974,0.06244597293073547,2.19486039760865,0.6124874558509417,36
0,2,25,physical_scale,15,1000,200,0.4946238213679338,0.0647287042089251,2.078970334093935,0.5945848242987892,33
0,3,25,physical_scale,15,1000,200,0.4500612533377577,0.059866252310028026,2.1032745606493397,0.5824764260866682,37
0,4,25,physical_scale,15,1000,200,0.4281610512840056,0.0774796587977155,2.334575023244004,0.6676876804078334,33
0,5,25,physical_scale,15,1000,200,0.5077446034313211,0.04830807788263285,1.8217518852243382,0.5166096525035916,34
0,6,25,physical_scale,15,1000,200,0.4805294500627737,0.05034406873919583,1.6909886892388115,0.5074684594163463,28
0,7,25,physical_scale,15,1000,200,0.4712769569577695,0.07648874744050313,1.9905354867456813,0.5973629411602414,28
0,8,25,physical_scale,15,1000,200,0.4837218122226258,0.0508203782353373,1.9497604603420542,0.5529101312051133,34
0,9,25,physical_scale,15,1000,200,0.5097864090124239,0.06631703430070973,1.582369921555066,0.5046636391533441,23
0,0,20,physical_scale,15,1000,200,0.46715675051009264,0.05074086898652628,2.25321678843456,0.6194263694372655,38
0,1,20,physical_scale,15,1000,200,0.3967522799801789,0.05115228605401391,2.1708425789348924,0.6057851559367391,36
0,2,20,physical_scale,15,1000,200,0.3232855977819423,0.041498579313398974,2.57702384648154,0.7136755553089884,37
0,3,20,physical_scale,15,1000,200,0.03279979121611479,0.013389944444628283,3.240868852188213,0.9351170842446884,32
0,4,20,physical_scale,15,1000,200,0.4118986899927206,0.035998088825607524,2.275981175562942,0.630305432198616,37
0,5,20,physical_scale,15,1000,200,0.44819005988200733,0.07383714992415868,2.321973911665744,0.6699800494867434,32
